x,y
-1067.147,-4021.418
-1783.749,-7032.741
-2343.033,-5215.406
-2401.463,-5759.155
-2541.478,-6015.395
-1358.899,-3723.494
-744.275,-4199.211
-2272.815,-7031.889
-4176.437,-9150.351
-971.231,-4017.472
-3808.17,-4077.975
-403.589,-4290.49
-3096.419,-3385.754
-3879.433,-7960.805
-3918.707,-4665.458
-1439.68,-1610.69
-3271.682,-10952.773
-3866.741,-7455.068
-4258.209,-10752.411
-3453.206,-9944.348
-1541.325,-4266.093
-1058.303,-3763.741
3505,-3514
-4004.308228,-4417.350098
-5636.07,-9893.29
-5636.07,-9893.29
-5038.067,-6109.018
-1342.91,-8921.03
-1282.208,-6772.206
-2382.758,-7415.823
-1845.95,-13274.2
-260.712,-4173.7
-3334.027,-7272.672
-2064.41,-5699.63
-2595.1,-5423.15
-1823.59,-13215.73
-1371.21,-1779.127
-3002.864,-7541.761
-3896.850525,-7390.065308
-4117.91,-7051.78
-1247.817,-4323.779
-25334,-30549
-2138.769,-5525.592
-2349.11,-4538.998
-2342.944,-4844.794
-2243.412,-4946.835
-2058.913,-5570.305
-3057.849,-5133.361
-1500.847,-4737.277
-1614.977,-4633.265
-1606.66,-8967.83
-4355.06,-11093.819
-1398.01,-9101.81
-2723.271,-5299.894
-1732.602,-5389.376
-4032.36,-4865.86
-4032.36,-4865.86
-1603.421,-1745.593
-2638.934,-5179.041
-916.719,-12954.216
-2937.133,-10422.416
-5351.698,-8977.451
-1311.571,-5062.464
-4061.369,-4262.988
-4102.51,-6708.97
-4402.486,-4208.784
-1756.015,-5179.996
-1867.385,-4591.484
-1534.911,-3865.114
-3857.119,-11107.93
-806.827,-3714.149
-4711.188,-11462.185
-4711.188,-11462.185
-4667.228,-11027.155
-2452.13,-10196.48
-3516.201,-5233.392
-4452.404,-10555.875
-4641.013,-7838.084
-1682.35,-13225.12
-2707.064,-10851.399
-4659.376,-10780.383
-1229.181,-12675.283
-4939.843,-10972.646
-5346.29,-9022.354
-1897.769,-5138.302
-1903.078,-2103.873
-1537.28,-2402.27
-2169.015,-2343.72
-1208.304,-12673.371
-2907.662,-3838.83
-2607.918,-2232.374
-5018.563,-8892.696
-4823.743,-10362.936
-1960.295,-11605.848
-956.609,-4040.06
-1229.181,-12675.283
-4774.743,-9950.454
-3855.641,-9925.474
-3896.850525,-7390.065308
-1658.454,-8791.014
-1085.385,-4194.744
-1014.12,-4035.31
2401.934,686.136
-2348.715,-5885.393
-3437.099,-4010.169
-5015.414,-8577.758
-3639.657,-7448.239
-2863.086,-4680.593
-2863.086,-4680.593
-2596.74,-8520.42
-3893.67,-6217.725
-2919.541,-10760.276
-3219.093811,-9693.373901
-1961.32,-13621.79
-4960.159,-9140.129
-3057.849,-5133.361
-2843.728,-3867.04
-4386.317,-10742.816
-1067.04,-12688.96
-1968.436,-10560.142
-4386.317,-10742.816
-3471.053,-10150.781
-2229.125,-5264.104
-2132.064,-10524.11
-2500.61,-10968.898
-5515.77,-9302.263
-1685.703,-5026.325
-2100.631,-4710.863
-2100.631,-4710.863
-2100.631,-4710.863
2401.934,686.136
-4732.621,-6777.792
-3516.201,-5233.392
-3516.201,-5233.392
-1301.78,-12594.13
-3499.088,-8971.929
-3058.894,-10196.942
-1784.167,-11935.025
-2782.927,-11050.517
-2782.927,-11050.517
-1000.837,-2880.206
-4659.376,-10780.383
-1087.749,-3899.889
-4217.849,-3949.828
-624.384,-4082.197
-4157.929,-4247.617
-756.752,-4632.265
-2153.693,-5269.728
-321.801,-4183.407
-4001.428,-4912.867
-1247.971,-3860.18
-386.938,-4344.34
-4752,-8652
-1660.233,-6424.098
-4157.107,-5026.085
-4158.422,-9135.619
-1012.857,-3784.584
-1096.676,-3850.507
-3290.959,-9693.839
-3453.206,-9944.348
-2212.755,-11198.412
-4044.667,-4379.944
-3863.27,-10381.39
25156.379,-9483.232
-2843.728,-3867.04
-2897.562,-10881.822
-3388.43,-9135.27
-2381.434,-7085.965
-4220.12,-6658.81
-5318.242,-8736.641
-5112.5,-10825.39
-2684.89,-10823.3
-3054.09,-11078.377
-2832.627,-10629.665
-3366.062,-7156.298
-878.555,-13028.058
-878.555,-13028.058
-6035.814,-8226.855
-2236.906,-10457.59
-3605.355,-9915.161
-2615.615,-3104.04
-5240.855,-8225.578
-3422.675,-10194.01
-2565.438,-10889.25
-4346.719482,-6010.94812
-3677.174,-6478.403
-1732.59,-3737.856
-3054.961,-10717.171
-1187.01,-3957.672
-1353.961,-4915.531
-3134.261,-6802.449
25156.379,-9483.232
25156.379,-9483.232
-2405.655,-2710.903
-5879.499,-9313.592
-6911.522,-8744.166
-1575.603,-1841.846
-2459.203,-7032.36
-4078.12,-6764.77
-3041.546,-11074.549
-2912.377,-10818.698
-5695.998,-5894.945
-4004.546,-10794.778
-5515.77,-9302.263
-3206.92,-3553.174
-2044.568,-7035.742
-3751.059,-11173.098
-2736.106,-2428.042
-2515.363,-6897.665
-2237.807,-10286.76
-3795.844,-10854.048
-3464.095,-7060.879
-3305.715,-6354.5
-2465.271,-5653.254
-2372.357,-5206.222
-2484.728,-4821.75
-2342.944,-4844.794
-2875.424,-5053.795
-3683.96,-11452.81
-4914.199,-10551.842
-1324.568,-4582.304
-4688.206,-11510.491
-2048.203,-4685.646
-2282.61,-5538.773
3325.341,-2380.96
-3442.44,-11410.82
-4914.261,-10995.101
-1430.76,-4824.31
-2278.582,-5897.731
-2525.033,-3411.045
-3516.201,-5233.392
-4023.268189,-7772.348084
-3896.850525,-7390.065308
-5148.92,-10810.066
-5148.92,-10810.066
-2978.868,-3297.337
-3538.131,-10951.944
-2978.868,-3297.337
-1763.262,-8339.586
-4622.019,-11015.603
-1858.731,-8663.428
-2282.618,-12530.764
-5166.99,-10965.22
-3528.192,-11465.615
-2684.89,-10823.3
-1346.53,-21191.759
-2597.393,-4359.764
-5619.06,-9386.704
-1346.53,-21191.759
-1841.699,-11061.1
-4650.445,-10821.07
-1860.11,-7145.246
-5760.175,-9665.383
-2537.165,-4810.405
-4929.121,-6083.452
-4401.289,-9335.958
-2772.693,-10139.865
-3577.958,-10760.096
-4918.392,-11502.507
-3210.955,-11240.118
-599.918,-4446.183
-1187.01,-3957.672
-3658.454,-4591.979
-1859.39,-13275.53
-3143.14,-3799.22
-3929.188,-7978.536
-3097.883,-6981.199
-3332.37,-7014.292
-4283.871,-7615.565
-4572.756,-4815.812
-3002.185,-6935.728
-3331.39,-6726.397
-1568.543,-5427.535
-4279.525,-8011.241
-4379.787,-7841.233
-4119.753,-9210.242
-2043.299,-6995.906
-2865.58,-4659.524
-2197.476,-6610.307
-5234.208,-9433.866
-4482.278,-7379.304
-6546.593,-8482.05
-4420.66,-6417.22
-3452.02,-11411.65
-4932.37,-10408.381
-5511.66,-9216.92
-4043.77,-7203.038
-3392.641,-7615.031
-2845.83,-6307.168
-5002.669,-11159.87
-3867.114,-10876.766
-5032.096,-7143.927
-4405.633,-4116.334
-4615.359,-10479.661
-2771.372,-10568.296
-4418.801,-11025.225
-2607.674,-10911.284
-4220.12,-6658.81
-4240.693,-6235.492
-2056.122,-10385.031
-5478.341,-7875.241
-4787.808,-10306.257
3387.847,-44209.586
-4334.393,-10786.892
-4334.393,-10786.892
-3685.255,-4172.87
-1014.12,-4035.31
-4943.78,-10412.52
-4892.46,-10678.161
-537.964,-4138.31
-1714.31,-3023.88
-3282.256,-7020.039
-4174.127,-11302.466
-5169.832,-10845.256
-521.232,-4401.843
-252.38,-4054.732
-15443.265,55702.44
-2875.274,-11032.03
-2043.665,-10820.477
-1648.862,-5486.892
-3991.161,-10723.151
-2018.94,-5493.02
-4179.564,-11070.268
-4896.789,-9301.209
-2147.883,-4734.675
-3417.913,-5287.944
-821.959,-4414.611
-987.765,-4205.939
-2133.834,-2561.959
-3095.447,-3917.093
-3562.42,-9163.36
-1978.975,-5185.977
-1486.57,-3869.02
-2048.164,-5237.795
-2427.504,-6699.388
-3549.621,-6527.211
-3091.22,-10761.702
-6594.155,-7300.689
-2132.918,-3043.356
-974.23,-12643.06
-1704.71,-5111.194
-2243.412,-4946.835
-35833.02,-4250.506
-353.518,-4240.09
-1915.497,-4705.341
-2112.66,-10407.825
-1807.352,-3717.13
-1358.373,-13364.675
-1244.944,-3250.339
-1903.078,-2103.873
-2591.433,-10189.125
-4710.383,-6611.665
-913.111,-12637.54
-892.83,-12668.572
-1892.702,-8623.172
-4528.066,-7057.22
-3050.53,-10911.14
-6788.272,-8832.535
-4948.37,-10679.33
-6057.107,-7999.303
-4026.59,-3898.01
-7089.843,-8670.217
-5198.423,-10312.412
-3698.739,-7899.524
-3050.53,-10911.14
-2329.92,-8739.126
-1323.427,-13458.081
-2401.463,-5759.155
-4240.255,-6614.352
-4214.59,-7712.15
-4188.11,-7472.038
-1657.103,-6260.594
-3742.434,-7817.123
-2673.437,-4809.746
-1533.026,-7249.799
-2363.477,-5949.142
-3516.201,-5233.392
-3095.526184,-4294.552979
-4869.853,-11380.782
-2993.812,-10403.853
-5149.814,-8547.431
-3985.93,-4707.54
-1572.088,-5370.663
-1961.71,-6832.97
-768.527,-12584.848
-3420.32,-9082.57
-3516.201,-5233.392
-1691.622,-8669.172
-3171.764,-4630.268
-1978.975,-5185.977
-2043.299,-6995.906
-3730.222,-10723.609
-5272.246399,-10656.8819
-4264.62,-7639.87
-35833.02,-4250.506
-2372.357,-5206.222
-1301.609,-4879.495
-4388.802,-8652.492
-1339.968,-1887.626
-1339.968,-1887.626
-1353.961,-4915.531
-6475.925,-8466.019
-3636.683,-6257.248
-3531.514,-6393.435
-2350.8479,-3716.544128
-2070.41,-10488.874
-4151.8,-11220.06
-896.727,-3975.285
-605.006,-4026.04
-2013.361,-5188.222
-608.879,-3782.484
-926.365,-3767.589
-3130.543,-10929.783
-4787.808,-10306.257
-1190.388,-12605.64
-5035.776,-6921.384
-1058.15,-12833.964
3505,-3514
-5285.919,-10681.737
-4527.54,-6503.82
-1275.106,-4204.526
-819.542,-4312.082
-4573.235,-394.155
-2553.107,-3839.272
-593.509,-3641.938
-1532.25,-8656.92
-3452.02,-11411.65
-2578.91,-10963.691
-1401.311,-5025.189
-2378.719,-12644.525
-2059.107,-7258.171
-3864.817,-10907.702
-2262.851,-7210.256
-1152.78,-4441.37
-1152.78,-4441.37
-1152.78,-4441.37
-2725.219,-6636.435
-1285.892,-4544.049
-605.862,-3779.342
-2091.542,-5683.904
-885.933,-4488.63
-4414.009,-8278.046
-1061.528,-4188.817
-768.527,-12584.848
-3978.99,-9944.41
-2624.648,-5156.901
-2339.528,-6772.935
-4735.593,-11600.603
-5611.999,-9648.323
-1388.89,-4836.134
-1014.12,-4035.31
-2863.086,-4680.593
-1906.05,-2021.24
-1766.672,-6024.151
-3116.754,-12411.709
-2932.887,-6393.309
-2563.503,-2284.798
-4193.46,-6744.12
-5740.667786,-11723.77112
-5627.52,-8756.2
-5627.52,-8756.2
-2487.491,-3423.204
-2220.7146,-5638.467224
-2604.333,-3561.853
-3469.41,-9169.51
-1197.541504,-3117.500794
-5870.2,-9338.82
-436.231,-3918.377
,
-2236.091,-6016.826
-4127.647,-5114.047
-4367.261,-7036.089
-4367.261,-7036.089
-3966.017,-7364.695
-4509.098,-10437.027
-1500.746,-4770.184
-1844.58,-7421.397
-1115.235,-4145.647
-1953.05,-5734.65
-1180.191,-2704.048
-4220.12,-6658.81
-3056.933,-7006.019
-3056.933,-7006.019
-1421.601,-507.828
-5139.982,-6031.826
-885.933,-4488.63
-2419.04,-5419.389
-1324.568,-4582.304
-1893.803,-5622.117
-2056.35,-5723.36
-2421.381,-12704.326
-4054.591,-6913.55
-2454.2,-5570.377
-4846.211,-7028.904
-4757.69,-6738.804
-5529.767,-7896.642
-4979.037,-10285.294
-5169.832,-10845.256
-4979.037,-10285.294
-2000.92,-4521.85
-2526.386,-11006.093
-2221.648,-4011.766
-1626.668,-5059.092
-1432.294,-3651.661
-2892.723,-5012.89
-5192.79,-10998.799
-3392.327,-10103.364
-24176.495,-33403.298
-5101.902,-10924.578
-3372.35,-7458.496
-4221.81,-7520.9
-1498.374,-6227.696
-2269.885,-10468.699
-1631.165,-5996.598
-3887.065,-9906.779
-1292.602,-13454.422
-3972.949,-4366.511
-2108.919,-5576.722
-3019.254,-10162.54
-1257.6,-4503.83
-6120.72,-9689.6
-2357.901,-5221.666
-3364.287,-6972.968
-2751.669,-10362.365
-2751.669,-10362.365
-4891.214,-9254.885
1292.248,11440.843
-1014.12,-4035.31
-3513.58,-11325.305
-2757.81,-10722.546
-769.8045044,-4936.250183
-4722.535,-11265.6
-1958.29,-13430.59
-4649.394,-10653.293
-5267.47,-10786.08
-1632.77,-3158.06
-1962.496,-8667.546
-2146.672,-7498.331
-1962.496,-8667.546
-3557.694,-10958.684
-4977.414,-9140.378
-3092.926,-10112.979
-2901.67,-11183.488
-4386.317,-10742.816
-1839.676,-11636.908
-3667.91,-10840.988
-1993.765,-11637.845
-1738.98,-12007.67
-1723.6,-8765.22
-1966.19,-8513.52
-1763.262,-8339.586
-2776.759522,-2198.25708
-4622.019,-11015.603
-4894.518,-9900.919
-2039.938,-5942.04
-6124.571,-1005.185
-2456.685,-4058.115
-2541.478,-6015.395
-5755.906,-7591.563
-5315.948,-6345.971
-1780.549,-4571.339
-1629.91,-1689.68
-1819.985,-2482.737
-3038.907,-12399.14
-2106.61,-8068.04
-5395.127,-8369.338
-1804.366,-11864.016
-2308.203,-11074.54
-3587.52,-11505.98
-3587.52,-11505.98
3325.341,-2380.96
-1188.18,-2224.22
-3052.77,-12401.72
-3515.93,-9183.69
-5035.776,-6921.384
-896.727,-3975.285
-409.095,-4350.26
-4393.554,-6574.686
-4846.211,-7028.904
-2429.705,-11008.503
-3907.321,-10961.772
-3270.28,-7128.3
-2018.41,-13437.82
-5622.65,-9894.08
-4674.843,-6348.433
-2338.31,-5519.17
-3097.883,-6981.199
-2030.409,-9902.27
-1868.511,-7529.021
-897.23,-4465.74
-1038.019,-3470.941
-2375.51,-11019.518
-1346.53,-21191.759
2401.934,686.136
-3285.77,-7057.661
-1637.709,-6054.486
-3436.28,-6462.446
-2887.806,-10090.645
-2091.253,-6003.282
-1694.79,-7402.345
148.552,9427.218
-947.551,-3962.65
-1038.053,-3660.323
-5496.15,-9612.913
-5714.9,-9237.499
-1176.346,-4047.134
-1629.95,-11551.263
-4209.947,-5032.502
-916.25,-3434.555
-3047.118,-11379.855
-1358.373,-13364.675
-1504.469,-5136.999
-4503.568,-10688.119
-3983.382,-10786.105
-4102.217,-11461.608
-3852.67,-9599.021
-361.513,19403.735
-2561.947,-5182.888
-5232.422,-10501.43
-399.074,-4377.009
-916.25,-3434.555
-619.093,-4098.646
-895.833,-3701.591
-35833.02,-4250.506
-2528.538,-4112.783
-2100.631,-4710.863
-2114.97,-4653.27
-1014.12,-4035.31
-1936.29,-4551.278
-1936.29,-4551.278
-3769.824,-9885.544
-1690.34,-13586.25
-4605.796,-6441.065
-1887.042,-4164.134
-1591.156,-4946.107
-1859.39,-13275.53
-2456.685,-4058.115
-2616.53,-4620.65
-787.467,-3805.852
-5525.535,-9778.828
-2046.545,-3022.383
-2495.717,-11136.049
-1261.313,-4919.659
-4230.816,-7496.469
-2631.311,-6539.86
-5189.187,-10334.386
-2018.41,-13437.82
-1067.147,-4021.418
-1781.16,-3706.388
-906.979,-3870.81
-2265,-4024.29
-2221.648,-4011.766
-2048.526,-3976.71
-1353.961,-4915.531
-2221.648,-4011.766
-1978.975,-5185.977
-1897.99,-13324.75
,
-1906.09,-5627.98
-1906.09,-5627.98
-985.32,-12644.24
-4049.74,-9388.317
-1014.12,-4035.31
-2515.923,-11002.877
-2523.383,-6990.77
-3488.02,-9676.009
-975.423,-2999.454
-4496.62,-6383.02
-842.395,-3759.398
-4531.893,-4489.033
-3925.34,-11546.52
-2427.438,-5272.487
-2250,-5836.755
-3040.006,-11376.345
-2051.232,-3316.631
-1601.059,-3885.367
-4032.891,-10084.381
-2848.125,-3492.289
-3863.735,-9788.987
-3268.663,-11373.103
-4895.312,-11290.423
-3284.204,-7384.388
-3059.37,-12587.44
-3038.802,-11405.084
-1870.343,-7158.932
-4469.799,-9409.943
-3047.532,-10951.959
-5175.32,-8645.81
-589.607,-4179.727
-1100.168,-12300.466
-6376.836,-7129.665
-5871.82,-7606.839
,
-1381.99,-1758.79
-2500.846,-6646.976
-2454.2,-5570.377
-2400.342,-5438.861
-1953.785,-5195.033
-5274.338,-8520.003
-4805.453,-8918.455
-916.385,-3764.335
-1157.179,-3821.197
-2699.12,-2343.823
-1157.179,-3821.197
-5519.691101,-10655.4126
-4796.137,-4795.951
-5176.436,-5940.881
-4796.137,-4795.951
-2427.438,-5272.487
-1115.235,-4145.647
-1115.235,-4145.647
-3730.222,-10723.609
-2426.931,-5216.961
-2043.299,-6995.906
-1961.71,-6832.97
-2161.76,-5568.707
-1817.809,-4503.233
567.078,-3261.406
-1155.976,-2602.191
-5132.983,-6750.329
-1991.153,-11695.849
-1639.66,-13553.76
-2339.528,-6772.935
-4038.73,-3924.63
-2789.196,-7296.544
-4063.14,-6944.8
-4263.708,-7475.444
2401.934,686.136
-3945.04,-4561.51
-1227.166,-4956.72
-3698.591,-9421.158
-2427.504,-6699.388
-3502.36,-9341.72
-2468.239,-6876.95
-1928.871,-6982.667
-4372.811,-7869.929
-5146.455,-8202.535
-5149.814,-8547.431
-3427.398,-9475.818
-964.131,-2854.37
-1605.02,-8842.02
-1578.24,-8992.75
-1605.02,-8842.02
-1724.378,-4984.118
1201.772705,-2964.393311
-3667.91,-10840.988
-5208.498,-6635.523
-3619.342,-11107.968
-2942.332,-10547.959
-3619.342,-11107.968
-3887.065,-9906.779
-4009.186,-11570.669
-2948.291,-2323.101
-913.111,-12637.54
-1162.742,-3823.741
-4363.58,-6643.05
-1156.98,-3563.96
-2427.438,-5272.487
-1820.2,-8372.11
-4511.626,-10764.263
-2130.32,-5344.389
-1601.056,-3856.026
-35833.02,-4250.506
-3034.772,-5451.277
-2160.229,-3180.094
-1420.77,-9171.06
-1058.15,-12833.964
,
-1682.55,-8738.62
-2072.851,-6071.67
-3453.206,-9944.348
-3247.79,-9343.78
-2402.202,-5654.992
-1860.276,-5514.251
-778.774,-4582.052
-1058.15,-12833.964
-3015.994,-10220.719
-1058.15,-12833.964
-1826.409,-11756.422
-2567.099,-3551.819
-3305.715,-6354.5
-4605.796,-6441.065
-2352.852,-2549.156
-1411.757,-3838.03
-2705.872,-7667.877
-4477.487,-5675.68
-4584.125,-11284.262
-1577.136,-3938.461
-1464.446,-4984
-4853.323,-6569.854
-3514.216,-5430.763
-6162.364,-8042.235
-2720.287,-6489.84
-1080.64,-3722.677
-3392.641,-7615.031
-1906.09,-5627.98
-2995.362,-10462.867
-1577.91,-13149.75
-2147.096,-10527.029
-313.589,-4210.276
-4236.005,-4765.128
-1738.639,-5368.852
-4535.035,-6678.296
-1861.427,-5463.366
-2439.895,-12747.186
-2767.921,-10962.521
-3958.373,-4687.522
-3517.524292,-5216.151428
-1940.015,-10932.195
-2767.921,-10962.521
-3962.889,-4531.311
-443.1373901,-3159.486023
-2970.681,-10829.926
-2532.798,-6842.991
-1940.015,-10932.195
-2214.927,2506.912
-1858.16,-13305.58
-1645.35,-13317.88
-776.686,-4359.263
-5209.137,-4754.388
-1858.16,-13305.58
-4832.24,-6449.24
-1995.681,-3913.422
-1411.757,-3838.03
-1651.807,-1789.049
-1405.023,-2270.429
-1971.518,-5468.365
-5102.262,-5770.847
-2250,-5836.755
-5102.262,-5770.847
-1647.78,-13528.14
-1913.432,-2591.622
-4462.29,-10643.445
-11400.611,2897.297
-4394.656,-10713.09
-5240.17,-9605.116
-1626.668,-5059.092
-5148.92,-10810.066
-4922.761,-10603.872
-1348.144,-5026.922
-2541.478,-6015.395
-3082.591,-4980.075
-4626,-11576.435
-2087.992,-5961.064
-1864.388,-5744.944
-5617.726,-5962.18
-2070.41,-10488.874
-3080.831,-7756.54
-1117.946,-8442.706
-2286.887,-7443.855
-1814.935,-4821.931
-3453.206,-9944.348
-4221.81,-7520.9
-3562.327,-5369.655
-1451.43,-9080.48
-2161.76,-5568.707
1424.174,-2851.069
-1162.742,-3823.741
-5020.61,-9197.237
-2164.726,-10338.526
-2260.301,-12471.619
-5555.534,-5829.946
-2679.608,-10528.245
-4511.965,-7938.362
-1162.491,-4638.902
-2164.726,-10338.526
-3771.318,-7946.619
-3639.657,-7448.239
-4709.015,-6921.809
-1732.59,-3737.856
-5301.408,-9409.361
-2787.048,-3370.113
-5252.572,-9412.439
-1402.78,-8379.68
-1766.041,-8730.025
-1402.78,-8379.68
-5087.995,-9176.232
-5576.714,-9235.701
-3038.098,-5051.333
-5418.71,-5899.36
-2467.261,-6848.428
-4765.28,-6536.2
-4057.373,-7515.829
-4765.28,-6536.2
-2532.794,-6687.209
-2467.261,-6848.428
-899.328,-13021.856
-2052.788,-5994.872
-1000.837,-2880.206
-3938.166,-4612.414
-1323.905,-4037.544
-1076.228,-4893.204
-5285.919,-10681.737
-3218.381,-6997.712
-1538.584,-4276.592
-2291.574,-8598.882
-1058.15,-12833.964
-2039.594,-10311.381
-1922.963,-8591.584
-1738.76,-8451.94
-2447.703,-4307.345
-2023.262,-10373.002
-5346.29,-9022.354
-1951.323,-4350.131
-3698.885,-4080.338
-3031.59,-7663.36
-4674.843,-6348.433
-4605.796,-6441.065
-1923.387,-11634.173
-1931.755,-10600.545
-5488.566,-8817.19
-5021.44,-8487.49
-1752.82,-2081.21
-5044.928,-5775.413
-1641.769,-6119.965
-2980.644,-10616.986
-2980.644,-10616.986
-4023.268189,-7772.348084
-3812.292,-9835.78
1201.772705,-2964.393311
-1422.137,-5035.305
-1171.94,-4668.34
-2407.505,-4432.959
-4420.66,-6417.22
-4922.096,-9120.633
-1014.12,-4035.31
-2407.505,-4432.959
-2438.565,-5124.981
-2427.504,-6699.388
-3894.488,-9938.868
-5326.837,-6301.764
-2230.76,-4705.24
-3184.86,-4469.482
-4017.277,-4626.46
-4017.277,-4626.46
-1626.668,-5059.092
-2246.319,-2036.904
-1642.71,-13091.42
-2269.885,-10468.699
-3262.558,-6995.353
-2639.091,-6564.835
-2639.091,-6564.835
-1642.71,-13091.42
-3896.850525,-7390.065308
-1584.75,-5401.53
-2856.976,-5129.37
-3774.676,-10403.844
-4940.369,-11181.974
-3152.188904,-3427.21051
-3175.149,-10632.111
-2744.277,-10074.264
-5294.56,-10310.78
-4926.789,-6139.427
-4474.159,-10601.66
-3488.02,-9676.009
-4858.43,-11631.465
-50391.269,-17695.252
-2316.843,-11047.998
-1094.175,-12403.464
-425.933,-4183.456
-3776.96,-4029.73
-1200.324,-4605.036
-2454.2,-5570.377
-2039.938,-5942.04
-2275.716,-5501.853
-1390.697,-7141.43
-2039.938,-5942.04
-5148.92,-10810.066
-5628.119,-8643.389
-4511.626,-10764.263
-1026.812,-3855.135
-768.527,-12584.848
-2537.487,-3048.807
-1872.166,-10084.781
-2870.12,-6948.237
-1067.147,-4021.418
-35833.02,-4250.506
-1167.992187,-5008.985413
-3000.031,-5506.111
-1959.868,-3838.299
-2018.94,-5493.02
-5580.78,-8605.77
-3428.436,-5384.726
1201.772705,-2964.393311
-2773.557,-2203.269
-1372.924,-4130.713
-2688.34,-8522.78
-3010.189,-10666.09
-1276.076,-2268.654
-3292.374,-7604.352
-4305.854,-8313.542
-768.2519,-4362.1327
-1738.76,-8451.94
-1359.81,-3639.32
-1359.81,-3639.32
-1213.773,-2551.989
-3852.547,-9632.943
-1978.975,-5185.977
-2048.164,-5237.795
-1296.603,-4575.074
-2048.164,-5237.795
-1919.773,-5467.61
-2048.164,-5237.795
-3776.442,-9789.752
-2565.438,-10889.25
-2263.95,-7333.936
-1379.235,-3616.882
-877.37,-3664.289
-5020.205,-6917.926
-877.37,-3664.289
-2067.604,-10900.951
-1353.961,-4915.531
-5553.78,-8975.55
-1940.774,-10095.61
-1658.005,-7321.532
-3997.859,-4734.214
-2512.073,-4154.434
-1614.977,-4633.265
-2292.432,-4715.382
-2550.217,-5583.768
-3453.206,-9944.348
-2291.574,-8598.882
-2039.594,-10311.381
-1919.773,-5467.61
-3681.084,-6297.284
-3258.436,-11321.021
-5240.17,-9605.116
-1626.668,-5059.092
-3115.454,-5108.251
-2501.176,-6923.259
-1323.399,-2440.946
-2508.316,-2303.318
-2534.3,-2296.38
-1135.87,-2717.22
-2503.272,-2330.681
-3749.465,-7494.744
-1301.78,-12594.13
-2453.535,-5720.227
-3091.22,-10761.702
-1968.436,-10560.142
-4294.556091,-11572.3385
-2473.169,-5700.682
-602.808,-4130.583
-1023.937,-4369.777
-2473.169,-5700.682
-2087.992,-5961.064
-4618.886,-10519.929
-1353.961,-4915.531
-2252.219,-4750.831
-2571.338,-4513.353
-1353.961,-4915.531
-3251.05,-3377.53
-4240.255,-6614.352
-1569.253,-4941.933
-2802.846,-11027.527
-2875.424,-5053.795
-3049.225,-7399.057
-2751.669,-10362.365
-5019.414,-10095.921
-1365.524,-12253.61
-2980.644,-10616.986
-2401.374,-7138.282
-5542.425,-7821.599
-1323.399,-2440.946
-1490.962,-6558.643
-5542.425,-7821.599
-2565.438,-10889.25
-4649.394,-10653.293
-2470.231,-12593.749
-2325.251,-5272.547
-823.78,-4557.67
-2325.251,-5272.547
-914.309,-3492.596
-1043.537,-12618.57
-4433.695,-6355.842
-1353.961,-4915.531
-2243.754,-5371.696
-3190.923,-7514.952
-1995.444,-6987.453
-3394.446,-11083.628
-589.607,-4179.727
-677.8977051,-4332.808594
-589.607,-4179.727
-602.808,-4130.583
-2221.648,-4011.766
-1353.961,-4915.531
-2221.648,-4011.766
-3095.222,-5304.292
-2343.293,-4021.919
-4220.12,-6658.81
-4618.886,-10519.929
-3870.505,-11277.011
1292.248,11440.843
-2265,-4024.29
1292.248,11440.843
-2470.888,-10929.48
-1221.161,-4611.211
-2776.759522,-2198.25708
-2956.792,-6279.218
-2236.091,-6016.826
-2362.834,-5465.966
-1759.084,-2565.52
-960.585,-4200.682
-1004.051,-4361.564
-1451.43,-9080.48
-4647.719,-9548.81
-3422.675,-10194.01
-3894.488,-9938.868
-2550.217,-5583.768
